id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label,dist_Amphi_1,dist_Amphi_2,dist_Amphi_3,dist_Amphi_4,dist_Amphi_5,dist_Amphi_6,dist_Amphi_7,dist_Amphi_8,dist_nearest,dist_2nd,dist_gap,nearest_amphi,log_accuracy,accuracy_bin,high_accuracy_flag,has_seat,seat_block_enc,seat_row_filled,seat_column_filled,seat_zone_id,hour_of_day,hour_sin,hour_cos,label_enc
3337,1,,,Amphi 1,Mathematical Analysis 1,Center,4.0,6.0,36.6883715,2.8667335,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-09 07:55:48.329000+00:00,2026-04-09 07:55:57.066567+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1,3.86890749778512e-05,0.000241112254636531,0.0004982615817123798,0.0006136992710439704,4.4747601791423304e-05,0.0002581841675637962,0.0004492833292799923,0.0006188331766743745,3.86890749778512e-05,4.4747601791423304e-05,6.058526813572104e-06,Amphi 1,3.044522437723423,0,1,1,1,4.0,6.0,406,7,0.9659258262890683,-0.25881904510252063,0
4136,3,,,Amphi 5,Computer and Network Security,Center,3.0,2.0,36.6883657,2.8666942,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:45:56.223000+00:00,2026-04-12 08:45:58.772061+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 5,3.142760818353614e-05,0.0002014999219843668,0.0004592395198860837,0.0005740064026234049,6.1693823249761026e-06,0.00021856397180474455,0.0004098583644312534,0.0005792735912251185,6.1693823249761026e-06,3.142760818353614e-05,2.525822585856004e-05,Amphi 5,3.044522437723423,0,1,1,1,3.0,2.0,302,8,0.8660254037844387,-0.4999999999999998,4
646,1,,,Amphi 2,Object Oriented Programming,Right,4.0,1.0,36.6883528,2.8665118,14.54300022125244,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:56.889000+00:00,2026-04-08 07:43:57.902839+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00019632206895924413,1.8689285241328336e-05,0.00027857884390116485,0.0003913048281704042,0.00017834597952909496,3.571452536702625e-05,0.00022746619291100467,0.00039646440386374135,1.8689285241328336e-05,3.571452536702625e-05,1.702524012569791e-05,Amphi 2,2.7436103907356215,0,1,1,2,4.0,1.0,401,7,0.9659258262890683,-0.25881904510252063,1
473,1,,,Amphi 2,Object Oriented Programming,Center,2.0,4.0,36.688348,2.8664913,13.248000144958496,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:09.988000+00:00,2026-04-08 07:43:14.462880+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",Amphi 2,0.00021737568506602822,5.1692012488930275e-06,0.0002589715308264401,0.00037038404976488457,0.00019908673506308184,1.5463888676585988e-05,0.00020716082013030697,0.00037579587426834224,5.1692012488930275e-06,1.5463888676585988e-05,1.029468742769296e-05,Amphi 2,2.6566165561613144,0,1,1,1,2.0,4.0,204,7,0.9659258262890683,-0.25881904510252063,1
5531,3,,,Amphi 5,Computer and Network Security,Left,10.0,3.0,36.6883467,2.8666915,10.45199966430664,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:17:19.540000+00:00,2026-04-12 12:17:18.895005+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,5.04759674443113e-05,0.0001984842819894947,0.00045788969578146473,0.0005696435983418595,1.4614054232955767e-05,0.00021541233106563585,0.00040726571270229244,0.000575898365207657,1.4614054232955767e-05,5.04759674443113e-05,3.5861913211355536e-05,Amphi 5,2.438164357922791,0,1,1,0,10.0,3.0,1003,12,1.2246467991473532e-16,-1.0,4
7688,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883416,2.866054,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:56:31.137000+00:00,2026-04-20 09:56:33.031323+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,0.0006516184773881731,0.0004392546366289847,0.00018752021685644827,7.800910359131427e-05,0.0006362495052823939,0.0004222354008716399,0.00023102338928071036,6.199841007853925e-05,6.199841007853925e-05,7.800910359131427e-05,1.6010693512775017e-05,Amphi 8,3.044522437723423,0,1,1,1,1.0,4.0,104,9,0.7071067811865476,-0.7071067811865475,7
7313,3,,,AMPHI8,Campus-wide Data,,,,36.688354371816416,2.8662137682404354,35.0,0.0,True,1,[],{},{},{},{},{},2026-04-13 09:12:43.602000+00:00,2026-04-13 09:12:45.018718+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",Outside,0.0004913418241185901,0.000279346711559707,4.0569401152857864e-05,0.00010264716940044171,0.0004762277381368235,0.00026238404402993925,7.075683128674292e-05,9.98384558056303e-05,4.0569401152857864e-05,7.075683128674292e-05,3.0187430133885054e-05,Amphi 3,3.58351893845611,1,0,0,3,-1.0,-1.0,-1,9,0.7071067811865476,-0.7071067811865475,8
7824,3,,,Amphi 8,Manual Selection,Right,1.0,1.0,36.6883425,2.8660543,13.607999801635742,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:27:59.904000+00:00,2026-04-20 12:28:02.039508+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,0.0006512452919893385,0.0004389326079642512,0.00018700587068541335,7.816081281124145e-05,0.000635922502167575,0.00042191637605747616,0.00023066004923607457,6.179368046248079e-05,6.179368046248079e-05,7.816081281124145e-05,1.6367132348760655e-05,Amphi 8,2.6815693102734603,0,1,1,2,1.0,1.0,101,12,1.2246467991473532e-16,-1.0,7
5512,3,,,Amphi 5,Computer and Network Security,Left,10.0,3.0,36.6883348,2.8666952,33.35499954223633,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:17:19.541000+00:00,2026-04-12 12:17:18.874252+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,6.150615833936494e-05,0.0002028929825094693,0.00046280652083878005,0.0005726088607282832,2.694828118506908e-05,0.000219667788937206,0.0004114775887703473,0.0005794921519111777,2.694828118506908e-05,6.150615833936494e-05,3.4557877154295854e-05,Amphi 5,3.5367475551585255,1,0,1,0,10.0,3.0,1003,12,1.2246467991473532e-16,-1.0,4
1262,1,,,Amphi 2,Object Oriented Programming,Center,1.0,3.0,36.6883368,2.8664684,13.980999946594238,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:34.849000+00:00,2026-04-08 09:20:36.326020+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36",Amphi 2,0.00024224867569848195,2.946110915124987e-05,0.00023856149922485154,0.00034646254305670775,0.0002228895946493905,1.617136683631345e-05,0.00018526920899852265,0.00035269359109235356,1.617136683631345e-05,2.946110915124987e-05,1.3289742314936419e-05,Amphi 6,2.7067827279703454,0,1,1,1,1.0,3.0,103,9,0.7071067811865476,-0.7071067811865475,1
3922,3,,,Amphi 6,Machine Learning,Center,6.0,4.0,36.6883494,2.8664802,26.347999572753903,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:27:44.987000+00:00,2026-04-12 08:27:46.599461+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 6,0.00022792857969838333,1.3361618900616863e-05,0.0002477895756949598,0.00035952543092660687,0.0002100799955465635,4.373997611075758e-06,0.00019600594441006013,0.00036475233596499175,4.373997611075758e-06,1.3361618900616863e-05,8.987621289541106e-06,Amphi 6,3.3086433844289753,0,1,1,1,6.0,4.0,604,8,0.8660254037844387,-0.4999999999999998,5
5404,3,,,Amphi 5,Computer and Network Security,Center,8.0,5.0,36.6883533,2.8666884,7.552000045776367,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:16:17.269000+00:00,2026-04-12 12:16:16.563286+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,4.502143571325676e-05,0.00019528977661248056,0.0004542421611393928,0.000567065960010558,8.080640155584467e-06,0.00021228175017209074,0.0004040283299969264,0.0005729647204914017,8.080640155584467e-06,4.502143571325676e-05,3.694079555767229e-05,Amphi 5,2.146165179075453,0,1,1,1,8.0,5.0,805,12,1.2246467991473532e-16,-1.0,4
7566,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883407,2.8660552,27.518999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:55:52.811000+00:00,2026-04-20 09:55:55.157160+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,0.0006504982005576281,0.0004380790510656019,0.00018658783730034388,7.653041479005568e-05,0.0006350785364469982,0.0004210567623359284,0.00022989451797123818,6.0722084242987605e-05,6.0722084242987605e-05,7.653041479005568e-05,1.580833054706808e-05,Amphi 8,3.3505705002504396,0,1,1,1,1.0,4.0,104,9,0.7071067811865476,-0.7071067811865475,7
5450,3,,,Amphi 5,Computer and Network Security,Center,10.0,5.0,36.6883455,2.8666981,14.369999885559082,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:16:40.424000+00:00,2026-04-12 12:16:39.766627+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,5.053683960405492e-05,0.00020512066731797476,0.0004645722010938775,0.0005761429132863246,1.7718656983203973e-05,0.00022203755727167432,0.0004138989181717475,0.0005824755455097597,1.7718656983203973e-05,5.053683960405492e-05,3.2818182620850947e-05,Amphi 5,2.7324175501047714,0,1,1,1,10.0,5.0,1005,12,1.2246467991473532e-16,-1.0,4
3002,1,,nasro,Outside,,,,,36.6884056,2.8666769,4.826000213623047,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:23:05.029000+00:00,2026-04-08 20:48:31.840219+00:00,,Outside,2.8233140949097265e-05,0.0001912117294843213,0.0004416946591487726,0.000562494473035221,4.624714492837012e-05,0.00020806023694770062,0.00039531189582894084,0.0005655391485987794,2.8233140949097265e-05,4.624714492837012e-05,1.8014003979272855e-05,Amphi 1,1.7623306952044318,0,1,0,3,-1.0,-1.0,-1,20,-0.8660254037844386,0.5000000000000001,8
4635,3,,,Amphi 5,Computer and Network Security,Center,3.0,2.0,36.6883941,2.8666742,24.09199905395508,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:17:47.286000+00:00,2026-04-12 09:17:48.663349+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 5,2.9210945171251957e-05,0.00018572980927309202,0.00043870210800879214,0.0005579028054012326,3.6445971649505965e-05,0.00020270356873378236,0.00039141802627467545,0.0005615459687356266,2.9210945171251957e-05,3.6445971649505965e-05,7.235026478254008e-06,Amphi 1,3.2225490325314468,0,1,1,1,3.0,2.0,302,9,0.7071067811865476,-0.7071067811865475,4
4261,3,,,Amphi 5,Computer and Network Security,Center,3.0,2.0,36.6883939,2.8666974,17.35099983215332,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:59:07.686000+00:00,2026-04-12 08:59:09.628461+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 5,6.247544246483511e-06,0.00020837437318762503,0.000461898047960271,0.0005807918182802641,3.350821178463052e-05,0.00022538898669217504,0.0004145100658490836,0.0005846047970599333,6.247544246483511e-06,3.350821178463052e-05,2.7260667538147012e-05,Amphi 1,2.909684059782078,0,1,1,1,3.0,2.0,302,8,0.8660254037844387,-0.4999999999999998,4
6114,1,,,Amphi 1,تاريخ الجزائر 2,Right,1.0,3.0,36.6883889,2.8667436,24.92300033569336,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:44:54.691000+00:00,2026-04-12 15:44:53.843934+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1,4.081730559473421e-05,0.00025307125830926184,0.0005080678294075912,0.0006258134291787673,6.036761775246855e-05,0.0002701406305354814,0.0004602007031273825,0.0006301488839793408,4.081730559473421e-05,6.036761775246855e-05,1.955031215773434e-05,Amphi 1,3.255130618477006,0,1,1,2,1.0,3.0,103,15,-0.7071067811865471,-0.7071067811865479,0
5448,3,,,Amphi 5,Computer and Network Security,Center,10.0,5.0,36.6883455,2.8666981,14.369999885559082,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:16:40.424000+00:00,2026-04-12 12:16:39.766516+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,5.053683960405492e-05,0.00020512066731797476,0.0004645722010938775,0.0005761429132863246,1.7718656983203973e-05,0.00022203755727167432,0.0004138989181717475,0.0005824755455097597,1.7718656983203973e-05,5.053683960405492e-05,3.2818182620850947e-05,Amphi 5,2.7324175501047714,0,1,1,1,10.0,5.0,1005,12,1.2246467991473532e-16,-1.0,4
1359,1,,,Amphi 2,Object Oriented Programming,Center,3.0,4.0,36.6883425,2.8664845,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:54.561000+00:00,2026-04-08 09:20:56.282125+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,0.0002252512498081107,1.3457168476127123e-05,0.0002532015097295506,0.000363032354610275,0.00020629870416078447,1.1931533497156127e-05,0.00020073298807664648,0.0003688559323147764,1.1931533497156127e-05,1.3457168476127123e-05,1.525634978970996e-06,Amphi 6,3.044522437723423,0,1,1,1,3.0,4.0,304,9,0.7071067811865476,-0.7071067811865475,1
1598,1,,,Amphi 2,Object Oriented Programming,Center,3.0,9.0,36.6883309,2.8664784,10.272000312805176,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:48.507000+00:00,2026-04-08 09:21:49.140780+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.000234127550002684,2.6416726802231056e-05,0.00024962993282555163,0.00035595949335934495,0.00021370994066316829,2.0231544385290878e-05,0.0001959473177680724,0.000362722172642709,2.0231544385290878e-05,2.6416726802231056e-05,6.185182416940178e-06,Amphi 6,2.422321802347015,0,1,1,1,3.0,9.0,309,9,0.7071067811865476,-0.7071067811865475,1
7747,3,,,In front of amphi 8,Campus-wide Data,,,,36.6883223,2.8662274,14.425000190734863,0.0,True,1,[],{},{},{},{},{},2026-04-20 12:25:09.681000+00:00,2026-04-20 12:25:11.900303+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Outside,0.00048159945651072124,0.00026746028179814484,6.68060955249464e-05,0.00010537075055761988,0.00046418205177893747,0.0002503814237208056,6.75234219932397e-05,0.00011248190514199919,6.68060955249464e-05,6.75234219932397e-05,7.173264682933036e-07,Amphi 3,2.735989582156759,0,1,0,3,-1.0,-1.0,-1,12,1.2246467991473532e-16,-1.0,8
6780,2,,,Amphi 4,Computer Architecture,Right,9.0,3.0,36.68837447748966,2.866064504564078,23.99999657429726,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:07:43.084000+00:00,2026-04-12 16:07:44.843721+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4,0.0006392135260548085,0.00042915193212026965,0.00017161054218400648,9.040102049978471e-05,0.0006255822664636472,0.00041229487077783293,0.00022048074582109008,6.42843606508649e-05,6.42843606508649e-05,9.040102049978471e-05,2.6116659848919813e-05,Amphi 8,3.218875687840082,0,1,1,2,9.0,3.0,903,16,-0.8660254037844385,-0.5000000000000004,3
2219,1,,,Amphi 2,Object Oriented Programming,Center,3.0,5.0,36.688341,2.8664865,12.494999885559082,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:14.341000+00:00,2026-04-08 09:26:14.316853+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00022367097926108024,1.3561981923545545e-05,0.00025544364027969,0.0003648745410906011,0.00020445002521435126,1.4408345629776115e-05,0.0002028505299458028,0.0003708307519273326,1.3561981923545545e-05,1.4408345629776115e-05,8.463637062305703e-07,Amphi 2,2.602319237989722,0,1,1,1,3.0,5.0,305,9,0.7071067811865476,-0.7071067811865475,1
3408,1,,ayoub,Amphi 6,,,,,36.68839077143015,2.8664540236625533,20.558832107857636,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:20.992000+00:00,2026-04-12 07:28:38.685105+00:00,,Amphi 6,0.00024938990257708185,5.446529036127548e-05,0.00021850210662347703,0.00034143388882105607,0.00023776509954624944,4.54992161673714e-05,0.00017266285677068307,0.00034278263900236006,4.54992161673714e-05,5.446529036127548e-05,8.966074193904074e-06,Amphi 6,3.0707855751792237,0,1,0,3,-1.0,-1.0,-1,7,0.9659258262890683,-0.25881904510252063,5
4319,1,,ayoub,Amphi 7,,,,,36.68836232299239,2.866273939377149,22.99999999993325,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:34.334000+00:00,2026-04-12 09:03:33.783212+00:00,,Amphi 7,0.00043072421828254824,0.0002193763684521407,4.6541123059372765e-05,0.00016086135300354278,0.00041600863071973267,0.00020250787820432056,1.1144892207492383e-05,0.00016046992216141076,1.1144892207492383e-05,4.6541123059372765e-05,3.539623085188038e-05,Amphi 7,3.1780538303451644,0,1,0,3,-1.0,-1.0,-1,9,0.7071067811865476,-0.7071067811865475,6
3415,1,,ayoub,Amphi 6,,,,,36.68833108092348,2.8665810539465184,22.010564728355675,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:27.996000+00:00,2026-04-12 07:28:38.685300+00:00,,Amphi 6,0.00013835930301043817,9.059544142053436e-05,0.00035027810689267633,0.00045842546295902495,0.00011298958921456926,0.00010679802465383551,0.00029791262454512206,0.00046536757589269205,9.059544142053436e-05,0.00010679802465383551,1.620258323330115e-05,Amphi 2,3.1359534464821204,0,1,0,3,-1.0,-1.0,-1,7,0.9659258262890683,-0.25881904510252063,5
1480,1,,,Amphi 2,Object Oriented Programming,Right,3.0,1.0,36.6884353655058,2.8665121264089044,10.302362097299357,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:12.034000+00:00,2026-04-08 09:21:14.008952+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1",Amphi 2,0.00019529493872765016,8.468635098823133e-05,0.00028051821891314466,0.00040981281884441633,0.00019265486840754244,9.172011355810668e-05,0.00024034685162656818,0.00040877657934479996,8.468635098823133e-05,9.172011355810668e-05,7.033762569875354e-06,Amphi 2,2.4250117390327253,0,1,1,2,3.0,1.0,301,9,0.7071067811865476,-0.7071067811865475,1
1915,1,,,Amphi 2,Object Oriented Programming,Center,1.0,2.0,36.6883347,2.8664716,14.180999755859377,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:30.818000+00:00,2026-04-08 09:23:32.663680+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,0.00023967257659132817,2.8139529173281436e-05,0.00024214498027441944,0.00034947009957361937,0.00021995257353257865,1.6921674741978615e-05,0.00018870082876594712,0.00035589274977878616,1.6921674741978615e-05,2.8139529173281436e-05,1.1217854431302821e-05,Amphi 6,2.7200446298685925,0,1,1,1,1.0,2.0,102,9,0.7071067811865476,-0.7071067811865475,1
3698,3,,,Amphi 5,Computer and Network Security,Center,2.0,1.0,36.6883512,2.8666995,17.481000900268555,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:18:40.825000+00:00,2026-04-12 08:18:42.560250+00:00,"Mozilla/5.0 (Linux; Android 11; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 5,4.4729156675867414e-05,0.00020639576781444034,0.00046547344060283324,0.0005779591014778477,1.385258298943466e-05,0.00022336941793733105,0.00041515901167715627,0.0005839996987331777,1.385258298943466e-05,4.4729156675867414e-05,3.087657368643276e-05,Amphi 5,2.916743226016813,0,1,1,1,2.0,1.0,201,8,0.8660254037844387,-0.4999999999999998,4
4323,1,,ayoub,Amphi 7,,,,,36.6883617234307,2.8662747279734755,22.99634570812559,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:38.335000+00:00,2026-04-12 09:03:33.783324+00:00,,Amphi 7,0.00042998505354271505,0.00021856332634673058,4.7530552604157855e-05,0.00016139133234236604,0.000415218893561762,0.0002016877647460335,1.0202423459640888e-05,0.00016114932946247293,1.0202423459640888e-05,4.7530552604157855e-05,3.7328129144516965e-05,Amphi 7,3.177901556593452,0,1,0,3,-1.0,-1.0,-1,9,0.7071067811865476,-0.7071067811865475,6
7456,3,,,Amphi 8,Manual Selection,Center,2.0,3.0,36.6883435,2.8660616,29.43899917602539,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:19:38.986000+00:00,2026-04-20 09:19:40.611282+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 8,0.0006438880861037104,0.0004316118671641269,0.0001796866055159396,7.231173131471555e-05,0.0006285967039742356,0.00041459858042864717,0.00022330882540589063,5.468057365016896e-05,5.468057365016896e-05,7.231173131471555e-05,1.7631157664546594e-05,Amphi 8,3.415724653872992,0,1,1,1,2.0,3.0,203,9,0.7071067811865476,-0.7071067811865475,7
2930,1,,nasro,Outside,,,,,36.6882631,2.8665941,5.026999950408936,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:17:04.962000+00:00,2026-04-08 20:48:31.837442+00:00,,Outside,0.00017186547210530764,0.00013510142115684092,0.0003798992082745884,0.0004727106844312337,0.0001371725546880628,0.00014711850093224616,0.0003240533178505289,0.0004838556375417335,0.00013510142115684092,0.0001371725546880628,2.071133531221888e-06,Amphi 2,1.7962493662727563,0,1,0,3,-1.0,-1.0,-1,20,-0.8660254037844386,0.5000000000000001,8
2115,1,,,Amphi 2,Object Oriented Programming,Center,3.0,9.0,36.6883333,2.8665064,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:24:55.561000+00:00,2026-04-08 09:24:57.275596+00:00,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2,0.0002066305133755554,2.3632198425014382e-05,0.0002764569633759038,0.0003840592259075915,0.00018565963611333225,3.5066499722123165e-05,0.00022341976102879888,0.0003906984169485872,2.3632198425014382e-05,3.5066499722123165e-05,1.1434301297108783e-05,Amphi 2,3.044522437723423,0,1,1,1,3.0,9.0,309,9,0.7071067811865476,-0.7071067811865475,1
