id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label
7189,2,,,Amphi 4,Computer Architecture,Left,6.0,3.0,36.68840503508612,2.8661674127477905,23.65885649070056,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:12:14.262000+00:00,2026-04-12 16:12:14.811353+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
3461,1,,ayoub,Amphi 6,,,,,36.688392718278,2.866501371391532,19.99999999999945,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:28:13.996000+00:00,2026-04-12 07:28:38.686632+00:00,,Amphi 6
2924,1,,nasro,Outside,,,,,36.6882973,2.8665646,6.977000236511231,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:16:35.022000+00:00,2026-04-08 20:48:31.837210+00:00,,Outside
3456,1,,ayoub,Amphi 6,,,,,36.688392309737374,2.866501820335463,19.99999997777288,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:28:09.277000+00:00,2026-04-12 07:28:38.686496+00:00,,Amphi 6
6079,3,,,Amphi 3 door 2 ,Campus-wide Data,,,,36.6883709879906,2.866121416077863,23.99993286480657,0.0,True,1,[],{},{},{},{},{},2026-04-12 15:14:24.050000+00:00,2026-04-12 15:14:25.078428+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Outside
5925,3,,,Amphi 3,Manual Selection,Right,1.0,1.0,36.68836668325493,2.866193844757656,23.679647297414512,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:06:52.014000+00:00,2026-04-12 15:06:53.336521+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
6781,2,,,Amphi 4,Computer Architecture,Right,9.0,3.0,36.68837436696623,2.866065401956968,23.99654771164665,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:07:43.084000+00:00,2026-04-12 16:07:44.843750+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
6618,2,,,Amphi 4,Computer Architecture,Center,3.0,5.0,36.6882782,2.8661348,15.008000373840332,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:05:07.124000+00:00,2026-04-12 16:05:06.163452+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
4293,1,,ayoub,Amphi 7,,,,,36.68836267970078,2.8662762466830016,23.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:08.335000+00:00,2026-04-12 09:03:33.782479+00:00,,Amphi 7
8361,3,,,Amphi 8,Manual Selection,Right,5.0,3.0,36.6883031,2.8661321,39.59999847412109,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:35:11.265000+00:00,2026-04-20 12:35:11.831465+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 8
2907,1,,nasro,Outside,,,,,36.6882747,2.8663398,7.879000186920166,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:15:09.993000+00:00,2026-04-08 20:48:31.836528+00:00,,Outside
5910,3,,,Amphi 3,Manual Selection,Right,1.0,3.0,36.68839075846995,2.865918437479926,38.99495329010488,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:06:14.319000+00:00,2026-04-12 15:06:16.227319+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
2906,1,,nasro,Outside,,,,,36.6882697,2.8663037,7.389999866485596,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:15:05.054000+00:00,2026-04-08 20:48:31.836492+00:00,,Outside
3427,1,,ayoub,Amphi 6,,,,,36.68834727120509,2.8665741369569195,22.938895390209808,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:40.001000+00:00,2026-04-12 07:28:38.685628+00:00,,Amphi 6
6533,2,,,Amphi 4,Computer Architecture,Center,1.0,5.0,36.6883011,2.8661289,10.119000434875488,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:13.014000+00:00,2026-04-12 16:04:12.616510+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
2917,1,,nasro,Outside,,,,,36.6883326,2.8664031,5.4679999351501465,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:15:59.684000+00:00,2026-04-08 20:48:31.836901+00:00,,Outside
1393,1,,,Amphi 2,Object Oriented Programming,Center,2.0,1.0,36.6883432,2.8664847,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:02.716000+00:00,2026-04-08 09:21:03.635096+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
6288,3,,,Amphi 1,Manual Selection,Center,10.0,9.0,36.68832521015133,2.866856442149789,23.5960667924816,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:47:28.313000+00:00,2026-04-12 15:47:29.772164+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
989,1,,,Amphi 2,Object Oriented Programming,Center,2.0,1.0,36.688338,2.8664789,33.882999420166016,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:19:50.121000+00:00,2026-04-08 09:19:51.382574+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
7141,2,,,Amphi 4,Computer Architecture,Left,8.0,3.0,36.68840321836859,2.8661662845266047,23.79509234085208,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:10:59.759000+00:00,2026-04-12 16:11:01.248523+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
7917,3,,,Amphi 8,Manual Selection,Center,5.0,9.0,36.68837985971342,2.866187794133252,14.525895377901874,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:16.166000+00:00,2026-04-20 12:31:16.702318+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
7691,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883414,2.8660534,27.517000198364254,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:56:31.137000+00:00,2026-04-20 09:56:33.031433+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
3005,1,,nasro,Outside,,,,,36.6883863,2.8666908,6.672999858856201,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:23:19.933000+00:00,2026-04-08 20:48:31.840336+00:00,,Outside
5171,3,,,Amphi 5,Computer and Network Security,Center,3.0,5.0,36.6883618,2.8666851,15.855999946594238,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:13:24.541000+00:00,2026-04-12 12:13:23.773746+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
1864,1,,,Amphi 2,Object Oriented Programming,Center,1.0,2.0,36.6883493,2.8664718,13.130999565124512,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:21.098000+00:00,2026-04-08 09:23:24.007204+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
4300,1,,ayoub,Amphi 7,,,,,36.688363292120144,2.866275741216223,22.99309505529638,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:16.212000+00:00,2026-04-12 09:03:33.782675+00:00,,Amphi 7
3988,3,,,Amphi 6,Machine Learning,Left,5.0,3.0,36.6883484,2.8664689,20.899999618530277,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:28:34.291000+00:00,2026-04-12 08:28:34.642603+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Safari/537.36",Amphi 6
5966,3,,,Amphi 3,Manual Selection,Center,4.0,5.0,36.6883977706347,2.86622403780196,18.708495000881317,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:08:49.147000+00:00,2026-04-12 15:08:50.141695+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
1532,1,,,Amphi 2,Object Oriented Programming,Center,3.0,9.0,36.6883302,2.8664772,25.638999938964844,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:48.505000+00:00,2026-04-08 09:21:48.855563+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
6570,2,,,Amphi 4,Computer Architecture,Right,3.0,3.0,36.68839254752948,2.866179462902049,23.999995395799985,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:24.388000+00:00,2026-04-12 16:04:25.105464+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
5380,3,,,Amphi 5,Computer and Network Security,Center,8.0,5.0,36.688351,2.8666895,14.491999626159668,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:16:17.269000+00:00,2026-04-12 12:16:16.505369+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
5605,3,,,Amphi 5,Computer and Network Security,Left,4.0,3.0,36.6883503,2.8666791,15.380000114440918,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:18:39.143000+00:00,2026-04-12 12:18:38.417334+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
3279,1,,nasro,Outside,,,,,36.6884036,2.8664998,9.54800033569336,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:46:09.324000+00:00,2026-04-08 20:48:31.850983+00:00,,Outside
4331,1,,ayoub,Amphi 7,,,,,36.68838530301903,2.866270884249536,23.00000000000002,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:46.343000+00:00,2026-04-12 09:03:33.783547+00:00,,Amphi 7
3196,1,,nasro,Outside,,,,,36.6882769,2.8661778,8.211000442504883,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:39:14.997000+00:00,2026-04-08 20:48:31.847743+00:00,,Outside
1699,1,,,Amphi 2,Object Oriented Programming,Right,5.0,1.0,36.6883434,2.8664871,22.548999786376957,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:22:13.622000+00:00,2026-04-08 09:22:14.502058+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",Amphi 2
7119,2,,,Amphi 4,Computer Architecture,Left,9.0,3.0,36.688387608221305,2.8661528348842213,16.889201679396084,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:10:29.315000+00:00,2026-04-12 16:10:29.849108+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
3429,1,,ayoub,Amphi 6,,,,,36.68834987082697,2.866572712883336,23.392559285028582,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:41.996000+00:00,2026-04-12 07:28:38.685682+00:00,,Amphi 6
5776,3,,,Amphi 5,Computer and Network Security,Right,10.0,3.0,36.6883543,2.8666798,14.612000465393066,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:21:44.854000+00:00,2026-04-12 12:21:44.274371+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
3467,1,,ayoub,Amphi 6,,,,,36.68839290311672,2.8665007670352582,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:28:19.995000+00:00,2026-04-12 07:28:38.686797+00:00,,Amphi 6
3707,3,,,Amphi 5,Computer and Network Security,Center,2.0,1.0,36.6883512,2.8666995,17.481000900268555,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:18:40.825000+00:00,2026-04-12 08:18:42.570315+00:00,"Mozilla/5.0 (Linux; Android 11; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 5
3193,1,,nasro,Outside,,,,,36.6882777,2.8661668,6.460000038146973,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:38:59.962000+00:00,2026-04-08 20:48:31.847627+00:00,,Outside
2674,1,,,Amphi 2,Object Oriented Programming,Right,2.0,1.0,36.688412455146405,2.866495766201337,23.1501421025205,0.0,False,1,[],{},{},{},{},{},2026-04-08 10:40:27.542000+00:00,2026-04-08 10:40:28.948775+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1",Amphi 2
3394,1,,ayoub,Amphi 6,,,,,36.6884046810109,2.8665014688362795,24.751001323159503,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:07.394000+00:00,2026-04-12 07:28:38.684723+00:00,,Amphi 6
3003,1,,nasro,Outside,,,,,36.6883984,2.8666792,5.27899980545044,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:23:09.955000+00:00,2026-04-08 20:48:31.840256+00:00,,Outside
6786,2,,,Amphi 4,Computer Architecture,Center,8.0,5.0,36.6882897,2.8661158,14.958999633789062,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:07:52.914000+00:00,2026-04-12 16:07:53.851429+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
454,1,,,Amphi 2,Object Oriented Programming,Center,2.0,4.0,36.688351,2.8664964,22.525999069213867,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:09.988000+00:00,2026-04-08 07:43:13.810276+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",Amphi 2
2831,1,,nasro,Outside,,,,,36.6884171,2.8660052,4.511000156402588,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:08:37.652000+00:00,2026-04-08 20:48:31.833553+00:00,,Outside
1455,1,,,Amphi 2,Object Oriented Programming,Center,6.0,1.0,36.6883602,2.8664962,14.24899959564209,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:09.968000+00:00,2026-04-08 09:21:12.178357+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
4151,2,,,Amphi 3,Introduction to AI,Center,3.0,6.0,36.688390821075416,2.866277147094075,9.878793525804006,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:48:44.639000+00:00,2026-04-12 08:48:45.564328+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2.1 Mobile/23C71 Safari/604.1",Amphi 3
5950,3,,,Amphi 3,Manual Selection,Center,1.0,1.0,36.68839476148611,2.866219613892792,11.718246591199604,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:08:11.320000+00:00,2026-04-12 15:08:12.385149+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
7936,3,,,Amphi 8,Manual Selection,Center,9.0,5.0,36.6883218,2.866166,25.268999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:27.994000+00:00,2026-04-20 12:31:28.027855+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 8
6461,2,,,Amphi 4,Computer Architecture,Right,1.0,3.0,36.68839572368954,2.866081881044337,23.89708450131233,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:03:27.043000+00:00,2026-04-12 16:03:27.917821+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
5555,3,,,Amphi 5,Computer and Network Security,Left,8.0,3.0,36.6883473,2.8666897,35.4739990234375,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:17:45.319000+00:00,2026-04-12 12:17:45.304587+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
1965,1,,,Amphi 2,Object Oriented Programming,Center,1.0,9.0,36.68842773050232,2.8665058796899827,22.76014553275355,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:38.466000+00:00,2026-04-08 09:23:39.621653+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",Amphi 2
5183,3,,,Amphi 5,Computer and Network Security,Center,3.0,5.0,36.6883618,2.8666851,15.855999946594238,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:13:24.538000+00:00,2026-04-12 12:13:23.847137+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
8182,3,,,Amphi 8,Manual Selection,Center,4.0,4.0,36.68836682425519,2.866194639101239,13.393439276588822,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:33:39.916000+00:00,2026-04-20 12:33:40.419226+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
4822,1,,,Amphi 2,Linear Algebra,Center,4.0,1.0,36.6883453,2.8664943,14.413000106811523,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:36:56.133000+00:00,2026-04-12 09:36:57.192624+00:00,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2
8055,3,,,Amphi 8,Manual Selection,Center,10.0,2.0,36.6883755654453,2.866184046094409,13.926153368838198,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:32:41.216000+00:00,2026-04-20 12:32:41.720038+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
3030,1,,nasro,Outside,,,,,36.6882992,2.8667174,14.753000259399414,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:25:24.967000+00:00,2026-04-08 20:48:31.841338+00:00,,Outside
963,1,,,Amphi 2,Object Oriented Programming,Center,4.0,8.0,36.6883572,2.8665013,13.767999649047852,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:45:23.879000+00:00,2026-04-08 07:45:26.316334+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
3198,1,,nasro,Outside,,,,,36.688276,2.8661843,7.019999980926514,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:39:24.647000+00:00,2026-04-08 20:48:31.847817+00:00,,Outside
5943,3,,,Amphi 3,Manual Selection,Center,1.0,5.0,36.68838459752871,2.8662213798282146,17.123187601763753,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:07:45.984000+00:00,2026-04-12 15:07:47.096225+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
7878,3,,,Amphi 8,Manual Selection,Right,4.0,1.0,36.68836973931403,2.866175769665503,18.24771113992845,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:30:44.620000+00:00,2026-04-20 12:30:45.749482+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
977,1,,,Amphi 2,Object Oriented Programming,Left,2.0,4.0,36.6883417,2.8664912,35.65700149536133,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:19:25.278000+00:00,2026-04-08 09:19:27.390449+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
525,1,,,Amphi 2,Object Oriented Programming,Center,1.0,5.0,36.6883283,2.8664681,23.600000381469727,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:20.790000+00:00,2026-04-08 07:43:23.611426+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
6759,2,,,Amphi 4,Computer Architecture,Right,8.0,3.0,36.68836593617412,2.8661344103832644,23.99998157336568,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:07:11.318000+00:00,2026-04-12 16:07:12.278828+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
6698,2,,,Amphi 4,Computer Architecture,Center,6.0,5.0,36.6882809,2.8661133,25.15399932861328,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:26.109000+00:00,2026-04-12 16:06:24.532457+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
4847,1,,,Amphi 2,Linear Algebra,Center,4.0,1.0,36.688337,2.8664909,15.057000160217283,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:36:56.134000+00:00,2026-04-12 09:36:57.393733+00:00,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2
4362,1,,ayoub,Amphi 7,,,,,36.6883706173026,2.8663560361750458,23.00000000000003,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:03:17.328000+00:00,2026-04-12 09:03:33.784470+00:00,,Amphi 7
3574,3,,,Amphi 6,Machine Learning,Center,4.0,3.0,36.68837061408343,2.866514262293849,13.505182569304152,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:54:23.549000+00:00,2026-04-12 07:54:24.181361+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/23D127 Safari/604.1",Amphi 6
5984,3,,,Amphi 3,Manual Selection,Center,7.0,3.0,36.68841130633346,2.866245381620316,16.55147790994855,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:09:43.111000+00:00,2026-04-12 15:09:43.899800+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
8378,3,,,Amphi 8,Manual Selection,Center,1.0,7.0,36.6883486020893,2.86613110864229,17.836400115208946,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:35:26.213000+00:00,2026-04-20 12:35:26.737268+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
2716,1,,admin,Outside,,,,,36.688306196711466,2.867049758169073,21.67229682771545,0.0,True,1,[],{},{},{},{},{},2026-04-08 13:12:42.645000+00:00,2026-04-08 13:12:52.326607+00:00,,Outside
4303,1,,ayoub,Amphi 7,,,,,36.68834535846671,2.866272151711013,30.999879702035354,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:19.003000+00:00,2026-04-12 09:03:33.782761+00:00,,Amphi 7
8371,3,,,Amphi 8,Manual Selection,Center,1.0,7.0,36.68834915971106,2.8661314929597803,17.161105852820338,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:35:26.213000+00:00,2026-04-20 12:35:26.736995+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
8376,3,,,Amphi 8,Manual Selection,Center,1.0,7.0,36.68834873614594,2.8661313458926942,17.656019831907333,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:35:26.213000+00:00,2026-04-20 12:35:26.737193+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
6712,2,,,Amphi 4,Computer Architecture,Right,7.0,3.0,36.68839029984732,2.8661976951376027,23.998586879345314,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:42.096000+00:00,2026-04-12 16:06:42.795805+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
